"file_name","has_bad_site_id","has_values_above_2000","has_negatives","site_ids"
"PM25_2010",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 030113, 030120, 030201, 030310, 030311, 030701, 040103, 040207, 040208, 040209, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050204, 050308, 050310, 050311, 050404, 050604, 050801, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054703, 054801, 054901, 055001, 055101, 055301, 060104, 060106, 060204, 060211, 060303, 060410, 060413, 060421, 060428, 060430, 060433, 060434, 060435, 060512, 060513, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 066201, 070118, 070119, 070203, 070301, 080110, 080211, 080402, 090120, 090121, 090130, 090132, 090218, 090222, 090228, 090302, 090402, 090502, 090601, 090606, 090701, 090703, 090801, 090806, 091101, 091201, 091301, 091501, 091701, 091801, 091901, 092001, 092102, 092201, 092301, 092801, 092901, 093001, 093202, 093901, 094001, 094301, 094401, 094601, 100110, 100111, 100118, 100119, 100121, 100127, 100128, 100134, 100138, 100140, 100202, 100205, 100213, 100214, 100304, 100401, 100701, 101003, 101004, 101101, 101202, 101301, 101401, 101601, 101701, 101702, 101704, 101801, 102102, 102302, 102303, 102401, 102501, 102602, 102701, 102706, 102801, 103202, 103302, 103402, 103901, 103902, 103903, 103904, 103905, 103906, 104003, 104601, 104801, 104803, 105001, 105101, 105201, 105604, 106700, 106701, 106800, 106900, 119003, 129003, 129103, 129202"
"PM25_2011",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 030113, 030120, 030201, 030310, 030701, 030901, 031001, 040103, 040203, 040207, 040208, 040209, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050802, 051501, 052001, 052201, 052301, 052401, 052601, 052801, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054703, 054801, 054901, 055001, 055101, 055201, 055301, 060104, 060106, 060204, 060211, 060303, 060410, 060421, 060428, 060430, 060433, 060434, 060435, 060512, 060513, 060515, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 066201, 070118, 070119, 070203, 070301, 070501, 080110, 080111, 080211, 080402, 081001, 090120, 090121, 090130, 090132, 090218, 090222, 090228, 090302, 090402, 090502, 090606, 090701, 090703, 090801, 090806, 091101, 091201, 091301, 091501, 091701, 091801, 091901, 092001, 092102, 092201, 092301, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100110, 100111, 100118, 100119, 100121, 100127, 100128, 100134, 100138, 100140, 100202, 100205, 100213, 100214, 100304, 100308, 100401, 100701, 101003, 101101, 101202, 101301, 101401, 101601, 101701, 101702, 101704, 101801, 102102, 102302, 102303, 102401, 102501, 102602, 102701, 102706, 102801, 103202, 103302, 103402, 103901, 103902, 103904, 103905, 103906, 104003, 104601, 104801, 104803, 105001, 105101, 105201, 105604, 106700, 106701, 106800, 106900, 107000, 107100, 119003, 129003, 129103, 129202, 129203"
"PM25_2012",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 030113, 030120, 030201, 030310, 030701, 030901, 031001, 040103, 040203, 040207, 040208, 040209, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050802, 051501, 052001, 052201, 052301, 052401, 052601, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054801, 054901, 055001, 055101, 055201, 055301, 060104, 060106, 060204, 060211, 060303, 060410, 060421, 060428, 060429, 060430, 060433, 060434, 060435, 060512, 060513, 060515, 060609, 060709, 060809, 060903, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 066201, 070118, 070119, 070203, 070301, 070501, 080110, 080211, 080402, 081001, 090120, 090121, 090130, 090132, 090222, 090228, 090302, 090402, 090502, 090606, 090701, 090702, 090703, 090801, 090806, 091201, 091301, 091501, 091701, 091801, 091901, 092001, 092101, 092102, 092201, 092301, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100110, 100111, 100118, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100202, 100205, 100213, 100214, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101701, 101702, 101704, 101801, 102102, 102302, 102303, 102401, 102501, 102602, 102701, 102706, 102801, 103202, 103302, 103402, 103901, 103902, 103904, 103905, 104003, 104601, 104801, 104803, 105001, 105101, 105201, 105604, 106700, 106701, 106900, 107000, 107100, 119003, 119004, 129003, 129102, 129103, 129203"
"PM25_2013",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 030113, 030120, 030201, 030310, 030701, 030901, 031001, 040103, 040203, 040207, 040208, 040209, 040302, 040801, 040901, 041302, 050103, 050105, 050109, 050110, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050135, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050802, 051501, 052001, 052201, 052301, 052401, 052601, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054801, 054901, 055001, 055101, 055201, 055301, 060104, 060106, 060204, 060303, 060410, 060421, 060428, 060430, 060433, 060434, 060435, 060512, 060513, 060515, 060610, 060709, 060904, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 066201, 070118, 070119, 070301, 070501, 080110, 080111, 080211, 080402, 090120, 090121, 090130, 090132, 090222, 090228, 090302, 090402, 090502, 090601, 090606, 090701, 090702, 090703, 090801, 090806, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092301, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100110, 100111, 100118, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100202, 100205, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101601, 101701, 101702, 101704, 101801, 102102, 102302, 102303, 102401, 102501, 102602, 102701, 102706, 102801, 103202, 103302, 103901, 103902, 103904, 103905, 104003, 104601, 104801, 104803, 105001, 105101, 105201, 106700, 106701, 106900, 107000, 107100, 129003, 129102, 129203"
"PM25_2014",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011001, 020104, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031001, 040103, 040203, 040207, 040208, 040209, 040302, 040801, 040901, 041302, 050103, 050109, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050135, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050802, 050803, 051501, 052001, 052201, 052401, 052601, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054801, 054901, 055001, 055101, 055201, 055301, 060104, 060106, 060204, 060211, 060304, 060410, 060421, 060428, 060430, 060433, 060434, 060435, 060512, 060513, 060515, 060610, 060709, 060809, 060904, 061004, 061104, 061201, 061402, 061501, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065701, 065801, 066201, 070118, 070119, 070203, 070301, 070501, 080111, 080211, 080402, 081001, 090120, 090121, 090130, 090132, 090133, 090222, 090228, 090302, 090402, 090502, 090601, 090606, 090701, 090702, 090703, 090801, 090806, 090901, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092301, 092501, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100143, 100202, 100205, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101601, 101701, 101702, 101801, 102102, 102302, 102303, 102401, 102501, 102602, 102701, 102801, 103202, 103302, 103502, 103602, 103901, 103902, 103904, 103905, 103906, 104003, 104101, 104601, 104801, 104803, 105001, 105101, 105201, 105301, 106701, 106702, 106800, 106900, 107000, 107100, 119004, 129003, 129102, 129203, 129303"
"PM25_2015",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011001, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 040103, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 050103, 050109, 050113, 050119, 050121, 050126, 050128, 050129, 050131, 050133, 050134, 050135, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050803, 051501, 052001, 052201, 052301, 052401, 052601, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054801, 054901, 055001, 055101, 055201, 055301, 055702, 060104, 060106, 060204, 060211, 060304, 060410, 060421, 060428, 060430, 060433, 060434, 060435, 060512, 060513, 060515, 060610, 060709, 060904, 061004, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 066201, 070118, 070119, 070203, 070301, 070501, 080111, 080211, 080402, 081001, 090120, 090121, 090130, 090132, 090133, 090222, 090228, 090229, 090230, 090302, 090304, 090402, 090502, 090601, 090606, 090701, 090702, 090801, 090806, 090807, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100202, 100205, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101601, 101603, 101701, 101702, 101801, 102102, 102103, 102302, 102303, 102401, 102501, 102503, 102602, 102701, 102801, 103202, 103302, 103502, 103602, 103901, 103902, 103904, 103905, 104003, 104101, 104601, 104801, 104803, 105001, 105101, 105201, 105301, 105504, 106101, 106701, 106702, 106800, 106900, 107000, 107100, 119004, 129003, 129102, 129203, 129303, 129601"
"PM25_2016",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040103, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 050103, 050109, 050113, 050119, 050121, 050122, 050126, 050128, 050129, 050133, 050134, 050135, 050136, 050137, 050138, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050803, 051501, 052001, 052201, 052301, 052401, 052601, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054801, 054901, 055001, 055101, 055201, 055301, 055702, 060104, 060106, 060204, 060211, 060304, 060410, 060421, 060428, 060430, 060433, 060434, 060438, 060512, 060513, 060515, 060610, 060709, 060809, 060904, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 066201, 070118, 070119, 070203, 070301, 070501, 080111, 080211, 080402, 081001, 090120, 090121, 090130, 090132, 090133, 090134, 090135, 090136, 090222, 090229, 090230, 090302, 090304, 090402, 090502, 090601, 090609, 090807, 090808, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092301, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 100103, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101701, 102102, 102103, 102302, 102303, 102401, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103902, 103904, 103905, 104003, 104101, 104801, 104803, 105001, 105101, 105201, 105301, 105504, 106101, 106701, 106702, 106900, 107100, 119004, 129003, 129102, 129203, 129303, 129601"
"PM25_2016",FALSE,TRUE,TRUE,"090701, 090702, 090801, 090806, 094601"
"PM25_2017",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040103, 040104, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 041501, 050103, 050109, 050113, 050119, 050122, 050126, 050128, 050129, 050131, 050133, 050134, 050135, 050136, 050137, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050803, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054501, 054901, 055001, 055101, 055301, 055702, 060104, 060204, 060211, 060304, 060410, 060430, 060433, 060434, 060435, 060438, 060440, 060450, 060512, 060513, 060515, 060610, 060709, 060809, 061007, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061702, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 066201, 070118, 070119, 070203, 070301, 070501, 080111, 080211, 080402, 080502, 081001, 082002, 090120, 090121, 090130, 090132, 090133, 090134, 090135, 090136, 090222, 090229, 090230, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090702, 090801, 090806, 090807, 090808, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092801, 092901, 093001, 093202, 093901, 094001, 094301, 094401, 094601, 100103, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101701, 102102, 102103, 102302, 102303, 102401, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103902, 104003, 104101, 104801, 104803, 105001, 105101, 105201, 105301, 105504, 106101, 106701, 106702, 106900, 107100, 119004, 129003, 129102, 129203, 129303, 129601"
"PM25_2018",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040104, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 041501, 050103, 050109, 050113, 050119, 050122, 050126, 050128, 050129, 050131, 050133, 050134, 050135, 050136, 050137, 050138, 050204, 050308, 050310, 050311, 050404, 050504, 050604, 050803, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054901, 055001, 055101, 055301, 055702, 060104, 060204, 060211, 060304, 060410, 060430, 060433, 060434, 060435, 060438, 060440, 060450, 060512, 060513, 060515, 060610, 060709, 060809, 060904, 061007, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 066201, 070118, 070119, 070203, 070301, 070501, 080111, 080211, 080402, 080502, 081001, 082002, 090120, 090121, 090130, 090132, 090133, 090134, 090135, 090136, 090222, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090702, 090801, 090805, 090806, 090807, 090808, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100103, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100701, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101701, 102102, 102103, 102302, 102303, 102401, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103902, 103904, 103905, 104003, 104101, 104801, 104803, 104804, 105001, 105101, 105201, 105301, 105504, 106101, 106701, 106702, 106900, 107100, 119004, 129003, 129102, 129203, 129303, 129601"
"PM25_2019",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040104, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 041501, 050103, 050109, 050113, 050119, 050122, 050126, 050128, 050129, 050131, 050134, 050135, 050136, 050137, 050138, 050204, 050310, 050311, 050404, 050504, 050604, 050803, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054901, 055001, 055101, 055301, 055702, 060104, 060204, 060211, 060304, 060410, 060430, 060433, 060434, 060435, 060438, 060439, 060440, 060450, 060512, 060515, 060521, 060610, 060709, 060809, 060904, 061007, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 066201, 067001, 070118, 070119, 070203, 070301, 070501, 080111, 080211, 080402, 080502, 081001, 082002, 090120, 090121, 090130, 090132, 090133, 090134, 090135, 090136, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090702, 090801, 090805, 090806, 090807, 090808, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100103, 100110, 100111, 100119, 100121, 100125, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100304, 100308, 100401, 100701, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101701, 101904, 102102, 102103, 102303, 102402, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103902, 103904, 103905, 104003, 104101, 104801, 104804, 105001, 105101, 105201, 105301, 105504, 106101, 106701, 106900, 107100, 119004, 129003, 129102, 129203, 129303, 129601"
"PM25_2020",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040104, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 041501, 041601, 050103, 050109, 050113, 050119, 050122, 050124, 050126, 050128, 050129, 050131, 050134, 050135, 050136, 050137, 050138, 050204, 050308, 050310, 050311, 050313, 050404, 050504, 050604, 050803, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054901, 055001, 055101, 055301, 055702, 060104, 060204, 060211, 060304, 060410, 060430, 060434, 060435, 060438, 060440, 060445, 060450, 060515, 060521, 060610, 060709, 060904, 061007, 061009, 061104, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 066201, 067001, 070118, 070119, 070301, 080111, 080402, 080502, 081001, 082002, 090120, 090121, 090130, 090132, 090133, 090134, 090135, 090136, 090140, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090702, 090801, 090805, 090806, 090807, 090808, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100103, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101701, 101705, 101904, 102102, 102103, 102303, 102402, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103902, 103904, 103905, 104003, 104101, 104801, 104804, 105001, 105101, 105201, 105301, 105504, 106101, 106701, 106705, 106900, 107100, 119004, 129003, 129102, 129203, 129601"
"PM25_2021",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040104, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 041501, 041601, 050103, 050109, 050113, 050119, 050124, 050126, 050128, 050129, 050131, 050134, 050135, 050136, 050137, 050204, 050310, 050311, 050314, 050504, 050604, 050803, 051201, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 053901, 054401, 054901, 055001, 055101, 055301, 055702, 060104, 060204, 060211, 060304, 060410, 060430, 060434, 060435, 060438, 060440, 060445, 060450, 060512, 060515, 060521, 060610, 060709, 060904, 061007, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 066201, 067001, 070118, 070119, 070301, 080111, 080211, 080402, 080502, 081001, 082002, 090120, 090121, 090132, 090133, 090134, 090135, 090136, 090140, 090141, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090702, 090801, 090805, 090806, 090807, 090808, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092801, 092901, 093001, 093101, 093202, 093901, 094001, 094301, 094401, 094601, 100103, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101705, 101706, 101904, 102102, 102103, 102303, 102402, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103902, 103904, 103905, 104003, 104101, 104801, 104804, 105001, 105101, 105201, 105301, 105504, 106101, 106705, 106900, 107100, 119004, 129003, 129102, 129203, 129601"
"PM25_2022",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040104, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 041501, 041601, 050103, 050109, 050113, 050119, 050122, 050124, 050126, 050128, 050129, 050131, 050134, 050135, 050136, 050137, 050204, 050308, 050310, 050311, 050313, 050314, 050504, 050604, 050803, 051111, 051201, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 054401, 054901, 055001, 055101, 055301, 055702, 055801, 060104, 060204, 060211, 060304, 060410, 060430, 060434, 060435, 060438, 060440, 060445, 060450, 060512, 060515, 060521, 060610, 060709, 060904, 061007, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 067001, 070119, 070301, 080111, 080402, 080502, 081001, 082002, 090121, 090132, 090133, 090134, 090135, 090136, 090140, 090141, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090702, 090801, 090805, 090806, 090807, 090808, 090809, 091101, 091301, 091501, 091701, 091801, 091901, 092001, 092201, 092202, 092801, 092901, 093005, 093101, 093202, 093205, 093901, 094001, 094301, 094401, 094601, 094701, 100103, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101706, 101904, 102102, 102103, 102303, 102402, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103902, 103904, 103905, 104003, 104101, 104801, 104804, 105001, 105101, 105201, 105301, 105504, 106101, 106705, 106900, 107100, 119004, 129003, 129102, 129203, 129601"
"PM25_2023",FALSE,FALSE,TRUE,"010102, 010401, 010501, 010602, 010901, 011002, 020104, 020301, 020401, 030113, 030120, 030201, 030310, 030701, 030901, 031101, 040104, 040203, 040207, 040208, 040209, 040302, 040901, 041302, 041501, 041601, 050103, 050109, 050113, 050119, 050122, 050124, 050126, 050128, 050129, 050131, 050134, 050135, 050136, 050137, 050138, 050204, 050308, 050310, 050311, 050313, 050314, 050405, 050504, 050604, 050803, 051111, 051201, 051501, 052001, 052201, 052301, 052401, 052801, 053201, 053301, 053601, 053701, 053801, 054401, 054901, 055001, 055101, 055301, 055702, 055801, 060104, 060204, 060211, 060304, 060410, 060430, 060434, 060435, 060440, 060512, 060515, 060521, 060610, 060709, 060809, 060904, 061007, 061009, 061104, 061201, 061302, 061402, 061502, 061603, 061703, 061802, 062001, 062501, 062601, 063001, 063301, 063701, 065001, 065101, 065201, 065301, 065401, 065801, 067001, 070118, 070203, 070301, 080211, 080402, 080502, 081001, 082002, 090121, 090132, 090133, 090134, 090135, 090136, 090141, 090229, 090230, 090235, 090250, 090302, 090304, 090402, 090502, 090601, 090607, 090608, 090609, 090701, 090702, 090801, 090805, 090806, 090807, 090808, 090809, 091101, 091501, 091701, 091801, 091901, 092001, 092202, 092801, 092901, 093005, 093101, 093202, 093205, 093901, 094001, 094301, 094401, 094601, 094701, 100103, 100110, 100111, 100119, 100121, 100125, 100127, 100128, 100132, 100134, 100138, 100140, 100141, 100143, 100202, 100304, 100308, 100401, 100703, 101003, 101005, 101101, 101202, 101301, 101401, 101603, 101706, 101904, 102102, 102103, 102303, 102402, 102503, 102602, 102701, 102801, 103202, 103502, 103602, 103901, 103904, 103905, 104003, 104101, 104801, 104804, 105001, 105101, 105201, 105301, 106101, 106705, 106900, 107100, 119004, 129003, 129102, 129203, 129601, 129701"
"PM25_2023",FALSE,TRUE,TRUE,"105504"
